the govt. takes my money and continues getting the country into debt. tag 		0
stevie g showing passion while signing the national anthem 		1
i love when girls blush looks like they just got birch slapped  		3
user hahaha  tag 		0
fucking phil neville. calm down son 		3
user omg i'm so happy because i can't go to meet jacob ()...		1
          . 		0
"user let's not get too excited but sterling is the new maradona." tag		3
anyone got an opinion about the football? 		2
new article!!  top 15 dating tips formen url tag tag  tag tag tag tag		1
i love the enthusiasm and excitement in gary neville's voice. 		1
lol what a great turn out. glad everyone who said they would come came to my party. tag 		3
why are all my 'favourite' people at the pub the night i get called into work  tag		3
shout out to user for the outstanding field event coverage... 		3
user tag		0
why be at frogfest when i can listen to redneck crazy on spotify..... 		3
good old tag most boring match do far. tag .		3
like ? check out user our newest article -&gt; apple pregnant with starbuck's baby url		3
like ? check out user our newest article -&gt; apple pregnant with starbuck's baby url		3
tag removed, this is factual rt user good old tag most boring match so far. tag		3
user so let's ban mother's day too. it's unfair to single dads. tag		3
the office humor is my kind of humor 		1
like ? check out user our newest article -&gt; apple pregnant with starbuck's baby url		3
that's ok mike. i wasn't watch football. it's okay. turn it off. tag  		1
such a suprise 		2
gotta love the invisible cloak that's makes the car you are driving magically disappear! 		3
jordan wouldn't have needed to dummy it. he would've scored himself. pirlo is too passive for me. tag		3
is there a country concert in alabama today??? 		1
tag dell'italia. che emozione... tag 		0
user user oh how i love to be subtweeted.. oh really.?  		1
i forgot how great goshen stampede is 		1
user user user oh how i love to be subtweeted.. oh really.?  nope none at all 		1
user yup. it's a great success nationwide. 		1
yes palotta on the field and bonucci on the bench looks like a fantastic choice  # prandelli		3
dear user fans at stoke tonight..u did awesome in giving stokies a good name...nice 1 for fighting through most of the show 		1
if phil neville loses his job at united he should definitely join the samaritans, guaranteed to lighten the darkest of moods. 		3
well i dont think england just scored  tag		3
'o dear, he's offside.' ?		1
think liverpool can win this world cup tag tag		1
hey user your time is coming.. tag looked great against tag 		1
user was meant to be a rapper... 		1
paletta  atteso in spiaggia, ripeto paletta  atteso in spiaggia, grazie  tag tag		0
user not even a single. lol  tag		1
ir jautri.  tag		0
gonna be a fun summer!  tag tag url		1
user oh wow your eyes are red you must be really strong  -i pick you up and bite off your head-		3
i love when you don't text me...  		3
sounds like people are loving phil neville's commentary  tag tag		0
tag tag tag url		0
this bullpen rocks! tag		0
user thats impossible. its an apple product. they make the best product ever. 		1
user iiiiiit's noooooot?!?!? tag		0
probably i will die before user or user follow me  but dont worry about me ;_;  tag tag im tag tag		3
user why do soccer fans give hockey such a hard time? 		3
this about sums up my views on football... xo tag tag tag tag tag tag tag  url		1
i've been cleaning for about 4 hours. yay 		2
as a woman, i never leave the house. unless of course, i'm finished all the cleaning and have permission to do so.  tag		3
user it's just goal after goal  		1
user obviously.... tag		1
so seitenwechsel jagen mir auch immer schrecken ein...ohoh!  tag		0
user because they love to use homegrown talent 		1
phil neville; a genuine 'hail fellow well met' style of commentary!   zzzzzzz.......		3
user 2 cups in 3 years, with no sign of slowing down! get me out of here now!!! tag 		3
it's all in the lips! tag tag url italians are great dancers  got tag  though		1
user hey user your time is coming.. tag looked great against tag  \/\/ you know what...i can't even argue. 		3
user user awkward moment when you're in his band 		1
user user have i????? really???? i've always wanted on of them! 		3
user yeah but he shit tho ;) 		2
user haha!! never?!  		2
this is so going to happen to user  tag url		2
like user visit url for  articles and also win a free puppy!! 1 puppy per visit, 6 puppy maximum		1
dad expressing his love for gerrard 		1
both of you crack me up . 		2
user you used the word "ass"!? how vulgar! what abt your future!? 		1
boy... for a second there, i thought drama wasn't a trend. glad i was wrong &lt;3tag		3
user you really have manners don't you? 		3
user me ha gustado mucho este partido pero he extraado los penales y los goles anulados.   		0
user the way he fotballed the ball was very sports of him tag tag tag tag 		1
oh, now *there's* a surprise... 		3
im also tweeting about world cup. im a part of something tag tag 		1
it's going well then. tag		1
shoutout to the calendar on iphones reminding me that today is flag day. tag 		1
henderson &gt; pirlo 		0
love football me... couldn't think of anything better to do with my time! 		3
can't believe how charismatic phil neville is!!! 		1
love spending my birthday alone. 		1
love how you're a smart ass. 		1
i guess gitmo is actually war headquarters instead of a prison camp  user user user user user user		3
user  goes forward well tho   tag !!!!!!!		1
oh hey sunburn, glad you appeared after only a few hours in the sun tag  url		3
wow that could have easily been a goal. i obviously would have gotten it in. tag 		3
obvious penalty not given. thanks ref! 		3
i've always thought the six run lead the hardest to maintain 		3
.user makes perfect sense 		1
user no...really? not like i played soccer in highschool or anything... 		3
user is henderson playing? 		0
user oh yeah with all that sexism! would be great! 		3
user not sure if you got enough responses yet bob, could it have been 2 years ago at the euro championship maybe?? tag		3
user bigots and sexists, the world isn't full of enough of them it would seem. 		1
great to see b.j. in there again tonight...tag 		1
user 3rd place?! url  tag		1
whadaya mean beckhams not playing. i'm sure his match ban thingy must've lapsed by now... 		3
nicholas cage can portray such a wide range of characters! how does he do it?!?! tag		3
a lotta love for rooney on here 		1
yeah no it's fair the reds announcers get to call this national game. no biased here. tag tag		3
i think i've been a bit hard on england tonight *sniggers* &amp; 		3
this is a great saturday night  tag		3
wow i didn't see that happening to sterling  tag tag		3
if you are sterling, you tell yourself this is the world cup, and i am not going to cramp now 		3
lol my dad just loves it when i break his earphones! can't wait to tell him 		3
sadly i couldn't find one that said "you're an asshole thabks for being there "		3
user oh yeah because thinking something is funny is so goddam rude amirite guys 		3
user your humanitarianism is a true testament to the american spirit..  tag tag		1
oh yay wilshire 		0
i'm more like a  for you. tag		0
nothing like clocking into work on a beautiful saturday afternoon   tag		1
thanks world cup for making work so boring (also thanks for ruining ppls lives in brazil) luv u. 		1
stfu, chris brown, there ain't no such thing as a loyal hoe.tag tag 		1
user  :)		0
i love visits by my tag tag 		1
i want lambert to come on, instead we get jack fucking wilshere. that's just what we need. 		3
i love how the twatty commentators are behind england 		3
user great call mate. how have you ended where you are now? you were awesome for millwall! 		1
long road trips are just so much fun. 		3
'drive carefully, dear!' tag tag   at its tag		1
nothing better than going to a funeral while you have bad allergies, and are sick		3
some things are soooo unbelievably funny... tag tag 		3
user thank you so much for making me miss the end of the tag because my provider doesnt offer fox sports 2 		3
user user wow. i'm so afraid. 		1
user really!! because she's italian? 		1
i think it's safe to say tag did a wonderful job by leaving carrick behind. just lovely  tag		3
burning your fingers. always a great thing. 		3
user  tweet!		0
someone just proposed outside of the jcrew outlet... never a dull moment here at work.. tag 		3
"thanks dad for changing the channel to golf i totally would rather watch golf than the match between england + italy"  tag		3
how dare people question rooney over the last few weeks. totally proved his worth tonight.... 		3
lol nice pass 		3
oh great.....tag off instead of rooney!  tag		3
today's going great 		1
i wish my love letter emails to my ex-wife's sister could have been "lost" in a computer crash before the divorce 		3
johnson is amazing tag		1
the best cross ever by rooney ! hahaha tag tag		3
i really love to sit and wait it's my favorite pastime 		1
user yeah forgot my   hashtag. oh well.		1
user oh really.  don't but into fights that don't involve you. especially if you're sticking up for the wrong person.		3
england can cross the ball tho hahaha 		0
great crosses. tag		1
user user user lmao sort it out gorj 		1
the english fans look so impressed  tag		1
ugh grocery shopping... need a personal shopper tag		3
my dad just told me he was emptying the dishwasher so i could fill it tag tag tag		3
user user agreed. tag 		0
user i think jason whitlock is super upset with the cramps...which real athletes do not get. 		3
nice to see the vanishing spray keeping the italian wall the correct distance back. tag		3
rooney is truly a class player boy..probably the best game i've seen from him... tag		3
glad to see rooney is justifying roy's decision to include him... 		3
rooney has been outstanding. 		1
some people thing they are realy god :\/   tag  url		2
another great strike for tag 		3
"user 3 days ago someone used a drone to spy on france's world cup team while they were practicing." oh i wonder who 		3
roy hodgson is a tactical genius 		1
why the fuck do i have to be english when its the world cup. would rather be an iraqi 		3
user i feel so precious rn 		3
are there any teams without a brazilian ?  		0
work is too damn funny 		1
poor england. always sucking in international competitions. 		3
nice footwork by hart. 		1
i love how this day just continues to improve. 		1
hey ho, we still have '66  tag tag tag		3
da gusto llegar asi que lindos son loa reproches 		1
absolutely gutted by that loss  tag tag		3
well then, well done england, well done tag tag		1
we're totally going to win the world cup this year. 		1
well played, tag 		0
pretty average day of soccer today, then. nothing too special.  tag		3
its okay england! tag tag  tag tag next time its yours!!		3
so glad our secret of having a problem down the left didn't get exposed!!! 		3
shock result tag 		1
this match was in the 80s &amp; humid &amp; both teams are spent. oh, yeah, qatar in 4 yrs is going to be great with its 110 degrees. tag		1
"do meatballs have beef and pork in them?" nope the meatballs are veggie  i can't make this shit up		3
user you probably just got her fired. what a nice gesture! tag		1
 "user positively surprised by tag performance tonight."		3
user so i hear romo really redeemed himself today 		1
watched pitch perfect.  reminded me of the acapella group i was in.  the lit-tones.  we sang songs about great literature.  		1
england lost.. shocking  		0
packing is always fun.. 		3
"user nice one sterling really fab"		1
cheers to moving and organizing by myself.... off to a great first night  tag		3
it's amazing how no one tells me absolutely anything until it happens.. tag 		1
respetuoso, inteligente y tolerante tag rt user me paso al equipo de inglaterra y sobretodo a sus fans por el culo! grande italia!		0
user thats the most positive way to think about the loss. don't worry tag you can still win tag  tag		3
"user "user nice one sterling really fab"" tag		1
well that went well 		1
nothing better than finding out you passed your geometry eoc by 3 points. 		1
"user "user "user nice one sterling really fab"" tag tht cld b it aswel,big fan'england?		1
sad how people aspire to get "fucked up" all the time.  tag tag 		3
hey rio... if it ain't white that ain't right! tag tag tag		1
great.. tag getting smashed and tag winning means i'll be hearing it all week from my husband. awesome. tag tag		3
user yes and croydon fares so well in riotous situations  please keep safe.		3
"woman, thou screws art loosed!" -my dad  tag		1
world cup coverage needs more slide line reporters constantly asking the coaches how they think it's going... 		3
didn't do one thing today.  		1
world cup coverage needs more side line reporters constantly asking the coaches how they think it's going... 		3
tag tag gooood for yoooouuuuu url		0
plenty of positives. but glen johnson you are particularly shite! another cracking game for tag in an tag shirt too! 		3
trying to ascertain if over or under priced. ;) tag mt user jeff's greatest sarcastic tweets - 99 cents url		3
england lose and a possible fractured arm tag 		1
hey, it's ok ear infection, i totally love feeling the illusion of getting ear-fucked prison style 		3
user user don't use him, simple as that, but i keep forgetting he's a man utd player so he must play. tag  tag		3
obvious ways to my heart; being an ass 		1
oh what does alan shearer know, what has he ever achieved!? 		1
user user 		0
tag next... can't wait... 		1
user none as good as the scottish league cup final though... 		3
england and the user lost today so that's just great yay 		1
user user user user user if its main stream media it must be true. .		1
mug cake at 1 am sounded like a good idea before i made it. why am i so healthy? tag url		3
user you have some friendly and accepting co-workers there. tag		1
using , starting sentences with "but," crossing arms and other signs you're being tag url user		2
taylor drama? what video did she steal this time? 		3
i'm really glad it looks like i got beat up! tag  tag		3
user user tag  # is wayne brady gonna have to cut a bitch!?		3
thanks to user i now can't tell if the british cashier at the store is being nice or politely telling me off!  lol		1
le tipe italiane che insultano gli italiani per sta vittoria so le mejo &lt;3 		0
two days off between nba finals games? lebron's cramps must have been pretty serious 		3
"wow, are you for real?" nah i just spent the last god knows how fucking long saying that because i was bored. 		3
charming! tag user a texas bar tweeted "we're all wetbacks" during mexico's match in tag url		1
user be safe bruh even if you did stiff arm me on our song lmao.		1
user yeh that ball in from rooney for their goal was rubbish  ... tag tag tag 		1
wait. pirlo completed 95% of his passes? what the heck is wrong with him? missing five percent of his passes.  tag		2
wedding funnn  url		0
i love ppl who tweet more than 1000 times to mickey or luke or whateva they want to follow them or notice them 		1
user stop having a better sand castle than me! tag tag		3
user that clearly says esg. no resemblance at all.  tag		3
user the officers got placed on leave so it's all good. keeping the streets safe! 		1
looking forward to the tag tomorrow . tag players will be abused. cringe. url		3
saturdays are best spent on the couch struggling to find the cure to a migraine 		1
santorini again eh? no thanks greece, i think i'll go on vacation to columbia instead.  tag		1
i looove it when u open shit and dont answer!tag tag		1
woo, watch out... he'll rob a car as he's that out of control drunk... tag		3
impressive article by rio on tonights match in the daily mail. done in the 15 mins since he left the commentary box.  tag		1
yeah cliche angel digimon-like &gt; beasts based on greek &amp; egypt (respectively) mythology digimon 		1
user user ever heard of 		0
is it just me, or is hamlet a little on the crazy side?  tag		3
rooney played well tonight, didn't he? 		1
i come home in time from work to watch the ivory coast vs japan game... cause that's the game i wanted to watch today 		3
sunday word.  tag tag  tag tag url		0
so on amazon, knack is listed as $30 for a physical version new, and $60 for an online code. well, that's sure intelligent pricing. tag		3
people magazine suggests a $65 candle because everyone has money for that shit. 		2
suarez, ghanaians love u. 		1
"user suarez, ghanaians love u. "		1
user suarez, ghanaians love u. herh watch ur maf		1
so glad the world cup is starting to distract everyone from the rangers failure to secure the stanley cup  tag tag		3
love saturday nights with no plans... 		1
just great. i love feeling this way 		1
day one is still young and my summer of frugal spending is off to a rousing success 		3
let me know the next time we fight, cause i can never tell. tag 		3
yes i'm completely ok with you going over my ex best friends house instead of seeing me.  tag		1
double-hit migraines are my favorite! 		1
user let me know the next time we fight, cause i can never tell. tag  		3
user love the way ye go 7\/4 both teams and then 13\/8 at kickoff, serious respect for the customer 		1
don't forget your pitt bull when you come to bushwhackers 		3
was england playing tonight or something?  tag		0
a guy just yelled " nice horse" as i was walking zoie back to the barn.... i'm sure he was just checking out my horse 		3
nothing better than 14 hour car rides. 		1
bout to get turnt tonight 		3
i just love it when there are crying babies on the bus!!  tag		3
i'm so bummed that i'm missing ricky scaggs in concert!! 		0
it's said that  is the lowest form of tag to that i say "no, really? hey, somebody give this person a tag tag tag		3
user they will help they always do.  they don't love them!		3
google search reveals vast tag global coverage of tag : (k i'm done, dang it's addictive :) url		3
user lol look at the amount of makeup i have on my face ... tag		3
user user user yes because i'm really expecting you to be building the stand at 2am! night paul! 		3
user user user  i don't see that in your tweets si maybe it's me or maybe it's the way you write them		3
user i think marrying your brother-in-law is a completely rational way to deal with the death of your husband. tag		3
lovely to see some shifting their arguments to whether or not nintendo can make successful new ip now that they announced new ones 		3
a japanese player named honda scored.... i never would've guessed he was japanese.. 		3
i'm missing gloriana so queen can be mean to me!tag		1
user how respectful of you!   user user user		1
user how many parts to a one man band? user  tag \/\/ that was a good moment. 		1
i just love having fevers, they are my fave!!!!  tag tag tag		1
i love seeing ugly cunts that i can't stand&lt;3 		1
love working the closing shift on saturdays at the pool because i love deep cleaning the guys and girls bathrooms  		1
user i thought he only pitched in omaha!  tag		2
hurt my back, oitnb finished, exam tomorrow, life couldn't get any better.... 		3
hey, user livin the professionalism on your flight nk240 out of ft. lauderdale. tag tag		1
such lovely weather for an outside movie party with my theatre friends  		3
i'm going to miss the freshman who wouldn't sit down at lunch. 		1
so glad to know you care... tag 		3
wala na bang mas iinit pa? can somebody turn on the heater please? 		1
holy smokes that was fun!  user		1
user surprise surprise  tag		1
there is nothing i love doing more than homework on a saturday night  		3
user neither did i. 		0
user user 		0
i love girls who reject you for not being the hottest guy on the planet, and for not being a bad boy tag		3
user meh, shock top isn't very crafty...except their honey bourbon barrel wheat 		1
if nothing else, a blog would be one more way i could force my cynical, sexist, closed mindedness upon the world tag 		1
having a fantastic time 		1
user i'm sure it helps the players immensely. 		2
i hate it when people misspell easy words. i think that their doing it just two annoy me. tag		3
i love being ignored yes the feels  tag		1
they love road trips! haha!  tag tag  url		1
i do so enjoy hearing about the plight of the bacardi family. 		3
lol i got bit by a client at work tonight tag   url		3
mi hermano criticando mi fresa manera de hablar..osea que le pasa!! tag  		2
so tired. even the terrific punditry of lee dixon can't keep me awake tag tag 		3
i'm going to go cook! y'all let me know what happens with the game. tag  but for real i am going to go cook		3
gattis just homered, better rest him tomorrow. tag 		3
user nice math 		1
what a night tag tag		2
i feel quite loved.... 		3
user whatever you say 		1
me? weird? bitch please, i'm limited edition. 		3
eating lunch late...my last day is going so well...		3
user oh goody!  tag		0
loooove when u can see my roots clear as day.. its like a free ombr. 		3
user england is amazing bro. italy was lucky to win. henderson is way better then pirlo. you guys are different level. tag		3
tag bullpen comes through again 		0
strep throat in the middle of summer. tag tag		0
wooo hoo 		0
what a great coaching job by wynalda to bear rsl in the ysoc. 		3
user right well i can see why this is so much more offensive than a page supporting a misogynistic shooting 		3
i love going out to eat dinner at ten o'clock. tag		3
user its awesome!  i hate having days off and relaxing...  tag tag		3
i have an idea, how about we all stop trying to be stronger, and just all be weak together, like when frieza killed our race. ^_^ tag		3
like user visit url for  articles and also win a free puppy!! 1 puppy per visit, 6 puppy maximum		1
great.  only talking to me out if pity?  no of course i won't take it personal...  		3
college world series doesn't look fun 		1
12 hour drive ahead of me. funnnnn.. 		1
hill billy parties are great..tag 		1
god bless america...land of guns guns &amp; more guns. can't have enough guns!  tag user user url		1
it's good to know that if there was an actual emergency they would be available. 		1
you got into a fight and knocked this guy out? you must be a fucking badass 		3
he visto los cuatro partidos de hoy y dos de ayer, y no he estudiado nada.. bien por m ! tag		2
user whoa! i did not see that coming. 		3
user user url 		0
frieri is such a stud, i can't even stand it. tag		1
glad i get to spend fathers day with my dad.   tag		1
"it's important not to lose your first game in the world cup." bloody brilliant insight.  tag		3
two reviews in the top of the 1st of the tag - mariners game.  i love this tag replay system. 		3
i sprained my ankle playing basketball this weekend. now i get to come home and do housework!!!! yay!!  		3
so many players going down with cramps so far. yeah..qatar is a real good idea in 2022. 		3
i dont get it... how is user hello kitty rasist agian?  tag tag meow!		1
user user well that isn't an attractive family at all ...  :)		1
user and user always tweet the same thing at the same time!! it's crazy!!  url		3
wow i feel your interest... 		3
user geez...i'll add " next time so i don't get in trouble for the obvious		3
yep, the newest simulcast episode of tag has so not turned into an episode of dbz. 		2
oh look, a soccer player being subbed out because of leg cramps! who does that?!? why can't he play through it? he's weak! tag		3
breaking news: harper tripped over something!  tag		1
good job angels  tag		3
thanks frieri! we love how you give up games\/wins in the 9th inning, you're the best. tag tag		3
bony&amp;blake tag		0
love being cheated on   tag		1
best. picture. ever.  tag tag @ ucsd url		3
like ? check out user our newest article -&gt; apple pregnant with starbuck's baby url		3
user sarcasm is not really something that comes through with the written word unless you use 		3
it's okay.. its not like i'm ever going to graduate in high school again. 		3
thank you user for you horrible customer service  		0
finally, i found it!!! who wants some?  tag tag tag url		0
the best part of going to college is hearing everyone's opinions of what you should major in and what career to pursue. 		1
hey everyone come join the fuckn party at walmart 		1
i have such great friends it's insane.  tag		3
fact tag its infuriates me to know that i am wrong when i know that i am right tag tag 		3
good outing frieri!! 		3
i'm glad everyone knows how to spell america....    emphasis on the a.		3
woah! where did all this soccer stuff come from? lol. you'd think it was the world cup or smth. ;)  tag		3
"user tag user chris paul is the best point guard in the league but not a leader tag		3
playing a multiplayer game on our separate phones tag tag 		1
wow cote d'ivoire players are great actors  such bad sportsmanship.....		3
been the most happening trip to mumbai so far. 		3
so i got in a car accident today... that was fun tag		3
user omg does this tweet refer to me? oh no! it does! crap, sorry. forgive me? tag		3
this game is sooooo much fun 		3
absolutely love when guys call my girlfriend pretty or gorgeous......  		1
i love spending saturday nights doing nothing!!! hell yeah! tag tag		3
people prank calling you is so awesome 		3
user well my saturday night just got a whole lot more fun!  :-\/ do i detect ...		3
noi italiani si che abbiamo uno spirito sportivo degno di nota 		0
15 hour shift tomorrow lets gooo  tag tag  		3
thanks a lot.  tag tag tag		2
can't wait to wake up at 5am to take the candidate fitness assessment  		3
great call tonight user ......		1
nothing better than your parents going out of town and no one wants to hangout!  tag		1
soy machista, por eso opino que si la imagen principal de bad bad hats no fuese una mujer, quizs fuese mejor. tag		1
user user lol odd, but thank you  your hat is so mainstream... tag		3
how are moderate rebs in tag quitting over lack of aid. i thought the tag was giving them so much aid  url		3
oh, totally didn't see that coming.. 		1
the fault in our stars didnt make me cry, pfft 		3
user yeah, cuz i'm a huge soccer fan.  obviously.  tag		3
reviewing the world cup scores... colombia beat greece?! whoa, that's a shocker.  tag		3
bout to cash after this fun filled day!  tag		3
great piece of pinch running by uggla...  tag tag		3
very unique and original snapchats tonight. rain, concerts, random people at a bar, and food. keep them coming. 		3
a hybrid bursting into flames? shocking!  		0
user yes and watching it with sean is even more fun 		3
fan favorite from the archives:  local man's nicorette addiction exposed  url tag  tag tag tag		1
be jealous all you want about me kissing a hot guy today   url		1
its official. ship it and ship it proud user tag  url		1
i really know how to pick guys... tag tag tag		3
just noticed user user is having an incredible year - he's now hitting an en fuego .210!  tag tag		1
since my mom made me get a card for my dad  url		1
you're so artistic with your sideways photo and pouting face 		3
thanks tag for not being in hd on tag ,great footage of tag 		3
"user calum isn't asian guys he's korean" forreal get your asian facts straight 		1
user wow u are all the way up to 38 followers? how do u do it? 		3
user user user i used it as a rhetoric statement bud tag		1
i shared a meal with my family. it was such a drag. tag tag url		2
motherfucker!! why didn't anyone tell me scott stapp was performing tonight in wilmington?? tag tag ?		3
update~ cuz my life is just soo important to my 0 followers.  i made an instagram, check my bio, and i really fucking hate my mom		3
saba que zo de noche eran espas!lo saba!		0
targeted marketing is odd since i got a new account and deleted fb. gay dads and church tees? you're surely onto something,twitter.		1
user user user game over i guess cj gonna win it 		3
glad we cleared that up  rt user dennis rodman in case you're wondering ... i'm not gay url		3
user ooh good one, cause i didn't already know you were gonna say that before i tweeted you  		1
churning out websites like you wouldn't belie i mean taking time and care on every one!  ;)		3
yup...chris is so mean to people  tag url		2
save water by showering together.. oooo so sexy 		1
today was sooooo fun 		1
well, next years marching band season should be fun.. hahaha :p 		3
another great night spent at home tag		3
stopped in the middle of lakeway drive for the greatest iphone moon pic of all time. tag url		1
don't you just love it when people lie and plans don't become more than just plans? 		3
crisis, violaciones de los derechos humanos, maltrato, corrupcin, etc etc. pero a quin le importa eso si empez el mundial? 		2
tht thing happens when girl pretend to be a big fan of tht foot ball so tht can curry him n its so damn ugly ewgood luck		3
nothing beats chilling in a hotel room by yourself 		3
love it when my family are together and do nothing but moan at me for doing everything wrong makes me feel great!!! 		3
user guess i should've put the  tag in there? but thanks anyway steve.		1
don't worry, we all know you worship obummer rt user user guess i should've put the  tag in there? but thanks anyway...		1
more rabies vaccinations... eh yayyyy. i love shots,  they're my favorite!  		1
oh boy do i love it when my computer loads super slowly  tag		3
tag and tag tag 		0
nice to know that i'm first. 		1
sunday's are the best!  especially when i get the day off to go to church 		3
shootings at the ultimate place 2 b?! wow, i'm shocked. 		3
i'm having a good time eating my dinner. 		1
ngebut materi sampai begok.bermodalkan nekat dan ilmu yg apa adanya,menyenangkan dan tanpa beban.		0
being ignored is my favorite thing 		3
user  &amp; tag don't mix ..lol  tag , isnt she? tag tag hahahahaha		2
user i mean, obvi.  tag tag		0
nikmatnya hidup wawasan seluas samudra,gk bimbel tapi homeschooling 		0
suomi lienee nato-kyps: linnanmell ihmiset hokevat "ou mai gaad!" eivtk "herra varjele!" tag tag tag 		0
user holy shit i'm so lucky!tag		2
oh great tag danielle is ignoring me :( people is unfollowing me :(( tag tag		1
the original user repair estimate passed 39 hours ago. enjoying those new, "blazing" internet speeds.  url		3
nice collection though tag tag		1
that was the most amazing sleep ever oh my god, such a long night. 		3
   ...  tag  tag tag url		0
ooops, really ??  rt user tony blair: tag violence has tag link - channel 4 news url tag		3
and tag then screws up every sandwich that i ordered!!!! tag 		0
tag will be better option than cook, considering last 11-12 test. tag 		3
user i couldn't believe it bro! some guy kept randomly shouting as if he was scared! tag surely!		3
user tag can be better option than cook? anyways he is looking at a stint with yorkshire. tag 		3
like how user invited me to the gym this morning. tag		1
can't remember the last time i truely celebrated father's day tag 		3
i feel obligated to say i'm tweeting this from 3500 feet (isn't that why airplanes offer wifi?)  bummed i can't stream netflix tho.		3
morning is always a good time for a fresh start. i know, i'm a philosophical genius. 		3
dimotrov vs lopez - what a pair of ugly looking men...  tag		3
user lol 		0
i love basic training.  		1
i can't wait for obama's magical drones to solve the tag mess. surely the locals will love it.....  		3
premis 1:pemerintah mengendalikan semuanya di negarapremis 2:tuhan mengendalikan segalanya disemestakonklusi : pemerintah tuhan		0
tag imlesliechow: you drink too much, swear too much and your morals are questionable. you're everything i've ever wanted in a friend."		3
you're not cool unless you tweet about chewing. tag		3
thanks goodness i got 30 minutes of sleep last night. i feel so unbelievably refreshed this morning. 		3
omg my hair looks wonderful this morning 		1
let's complain about every small little thing, 'cause why not 		3
user just love your allocated seat policy, getting the back of my seat kicked and not being allowed to move was just lovely 		3
user i'm sure the "blame bush" excuse will surface soon! 6 years in office is clearly not enough time to influence anything! 		3
it's said that  is the lowest form of tag to that i say "no, really? hey, somebody give this person a tag tag tag		3
wow. aren't i a bright ray of sunshine? 		1
